2024-03-28 18:27:12,451 DEBUG   HandlerThread:9039 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-26-generic-x86_64-with-glibc2.35', 'python': '3.11.8', 'heartbeatAt': '2024-03-29T01:27:12.446868', 'startedAt': '2024-03-29T01:27:11.883704', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/yujustin/SSD/DeepUL294Proj/DUL294P/train_gen.py', 'codePathLocal': 'train_gen.py', 'codePath': 'DUL294P/train_gen.py', 'git': {'remote': 'https://github.com/uynitsuj/DeepUL294Proj.git', 'commit': '4ea2c2a333414e16ff3586a1e02b27ded374213c'}, 'email': 'yujustin8@gmail.com', 'root': '/home/yujustin/SSD/DeepUL294Proj', 'host': 'Guilty-Spark', 'username': 'yujustin', 'executable': '/home/yujustin/anaconda3/envs/fov/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2528.7363125, 'min': 400.0, 'max': 5573.0}, 'cpu_freq_per_core': [{'current': 4487.588, 'min': 400.0, 'max': 5573.0}, {'current': 4375.025, 'min': 400.0, 'max': 5573.0}, {'current': 400.0, 'min': 400.0, 'max': 5573.0}, {'current': 400.0, 'min': 400.0, 'max': 5573.0}, {'current': 400.0, 'min': 400.0, 'max': 5573.0}, {'current': 4336.611, 'min': 400.0, 'max': 5573.0}, {'current': 4490.966, 'min': 400.0, 'max': 5573.0}, {'current': 4219.323, 'min': 400.0, 'max': 5573.0}, {'current': 400.0, 'min': 400.0, 'max': 5573.0}, {'current': 400.0, 'min': 400.0, 'max': 5573.0}, {'current': 4245.069, 'min': 400.0, 'max': 5573.0}, {'current': 4279.569, 'min': 400.0, 'max': 5573.0}, {'current': 3592.22, 'min': 400.0, 'max': 5573.0}, {'current': 4487.158, 'min': 400.0, 'max': 5573.0}, {'current': 4477.98, 'min': 400.0, 'max': 5573.0}, {'current': 4217.751, 'min': 400.0, 'max': 5573.0}], 'disk': {'/': {'total': 567.2868194580078, 'used': 412.80916595458984}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 30.49289321899414}}
2024-03-28 18:27:12,451 INFO    HandlerThread:9039 [system_monitor.py:probe():224] Finished collecting system info
2024-03-28 18:27:12,451 INFO    HandlerThread:9039 [system_monitor.py:probe():227] Publishing system info
2024-03-28 18:27:12,451 DEBUG   HandlerThread:9039 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-03-28 18:27:13,374 INFO    Thread-12 :9039 [dir_watcher.py:_on_file_created():271] file/dir created: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/conda-environment.yaml
2024-03-28 18:27:14,318 DEBUG   HandlerThread:9039 [system_info.py:_save_conda():222] Saving conda packages done
2024-03-28 18:27:14,318 DEBUG   HandlerThread:9039 [system_info.py:_save_code():44] Saving code
2024-03-28 18:27:14,320 DEBUG   HandlerThread:9039 [system_info.py:_save_code():65] Saving code done
2024-03-28 18:27:14,320 DEBUG   HandlerThread:9039 [system_info.py:_save_patches():82] Saving git patches
2024-03-28 18:27:14,362 DEBUG   HandlerThread:9039 [system_info.py:_save_patches():124] Saving git patches done
2024-03-28 18:27:14,362 INFO    HandlerThread:9039 [system_monitor.py:probe():229] Finished publishing system info
2024-03-28 18:27:14,363 DEBUG   SenderThread:9039 [sender.py:send():379] send: files
2024-03-28 18:27:14,363 INFO    SenderThread:9039 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-03-28 18:27:14,363 INFO    SenderThread:9039 [sender.py:_save_file():1390] saving file code/DUL294P/train_gen.py with policy now
2024-03-28 18:27:14,363 INFO    SenderThread:9039 [sender.py:_save_file():1390] saving file diff.patch with policy now
2024-03-28 18:27:14,374 INFO    Thread-12 :9039 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/conda-environment.yaml
2024-03-28 18:27:14,374 INFO    Thread-12 :9039 [dir_watcher.py:_on_file_created():271] file/dir created: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/code/DUL294P/train_gen.py
2024-03-28 18:27:14,374 INFO    Thread-12 :9039 [dir_watcher.py:_on_file_created():271] file/dir created: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/wandb-metadata.json
2024-03-28 18:27:14,374 INFO    Thread-12 :9039 [dir_watcher.py:_on_file_created():271] file/dir created: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/diff.patch
2024-03-28 18:27:14,374 INFO    Thread-12 :9039 [dir_watcher.py:_on_file_created():271] file/dir created: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/code
2024-03-28 18:27:14,374 INFO    Thread-12 :9039 [dir_watcher.py:_on_file_created():271] file/dir created: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/code/DUL294P
2024-03-28 18:27:14,411 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: python_packages
2024-03-28 18:27:14,411 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: python_packages
2024-03-28 18:27:14,411 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: stop_status
2024-03-28 18:27:14,411 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: stop_status
2024-03-28 18:27:14,412 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 18:27:14,512 DEBUG   SenderThread:9039 [sender.py:send():379] send: telemetry
2024-03-28 18:27:14,821 INFO    wandb-upload_1:9039 [upload_job.py:push():131] Uploaded file /tmp/tmpg9ctkjtrwandb/5qei98g7-code/DUL294P/train_gen.py
2024-03-28 18:27:14,840 INFO    wandb-upload_2:9039 [upload_job.py:push():131] Uploaded file /tmp/tmpg9ctkjtrwandb/zxxbv80m-diff.patch
2024-03-28 18:27:14,842 INFO    wandb-upload_0:9039 [upload_job.py:push():131] Uploaded file /tmp/tmpg9ctkjtrwandb/1d027kpd-wandb-metadata.json
2024-03-28 18:27:15,374 INFO    Thread-12 :9039 [dir_watcher.py:_on_file_created():271] file/dir created: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/output.log
2024-03-28 18:27:15,374 INFO    Thread-12 :9039 [dir_watcher.py:_on_file_created():271] file/dir created: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/requirements.txt
2024-03-28 18:27:15,765 DEBUG   SenderThread:9039 [sender.py:send():379] send: exit
2024-03-28 18:27:15,765 INFO    SenderThread:9039 [sender.py:send_exit():586] handling exit code: 1
2024-03-28 18:27:15,765 INFO    SenderThread:9039 [sender.py:send_exit():588] handling runtime: 3
2024-03-28 18:27:15,766 INFO    SenderThread:9039 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-03-28 18:27:15,766 INFO    SenderThread:9039 [sender.py:send_exit():594] send defer
2024-03-28 18:27:15,766 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: defer
2024-03-28 18:27:15,766 INFO    HandlerThread:9039 [handler.py:handle_request_defer():172] handle defer: 0
2024-03-28 18:27:15,766 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: defer
2024-03-28 18:27:15,766 INFO    SenderThread:9039 [sender.py:send_request_defer():610] handle sender defer: 0
2024-03-28 18:27:15,766 INFO    SenderThread:9039 [sender.py:transition_state():614] send defer: 1
2024-03-28 18:27:15,766 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: defer
2024-03-28 18:27:15,766 INFO    HandlerThread:9039 [handler.py:handle_request_defer():172] handle defer: 1
2024-03-28 18:27:15,766 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: defer
2024-03-28 18:27:15,766 INFO    SenderThread:9039 [sender.py:send_request_defer():610] handle sender defer: 1
2024-03-28 18:27:15,766 INFO    SenderThread:9039 [sender.py:transition_state():614] send defer: 2
2024-03-28 18:27:15,766 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: defer
2024-03-28 18:27:15,766 INFO    HandlerThread:9039 [handler.py:handle_request_defer():172] handle defer: 2
2024-03-28 18:27:15,766 INFO    HandlerThread:9039 [system_monitor.py:finish():203] Stopping system monitor
2024-03-28 18:27:15,767 DEBUG   SystemMonitor:9039 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-28 18:27:15,767 DEBUG   SystemMonitor:9039 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-28 18:27:15,767 DEBUG   SystemMonitor:9039 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-28 18:27:15,767 INFO    HandlerThread:9039 [interfaces.py:finish():202] Joined cpu monitor
2024-03-28 18:27:15,767 INFO    HandlerThread:9039 [interfaces.py:finish():202] Joined disk monitor
2024-03-28 18:27:15,797 INFO    HandlerThread:9039 [interfaces.py:finish():202] Joined gpu monitor
2024-03-28 18:27:15,797 INFO    HandlerThread:9039 [interfaces.py:finish():202] Joined memory monitor
2024-03-28 18:27:15,797 INFO    HandlerThread:9039 [interfaces.py:finish():202] Joined network monitor
2024-03-28 18:27:15,797 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: defer
2024-03-28 18:27:15,797 INFO    SenderThread:9039 [sender.py:send_request_defer():610] handle sender defer: 2
2024-03-28 18:27:15,797 INFO    SenderThread:9039 [sender.py:transition_state():614] send defer: 3
2024-03-28 18:27:15,798 DEBUG   SenderThread:9039 [sender.py:send():379] send: stats
2024-03-28 18:27:15,798 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: defer
2024-03-28 18:27:15,798 INFO    HandlerThread:9039 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-28 18:27:15,798 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: defer
2024-03-28 18:27:15,798 INFO    SenderThread:9039 [sender.py:send_request_defer():610] handle sender defer: 3
2024-03-28 18:27:15,798 INFO    SenderThread:9039 [sender.py:transition_state():614] send defer: 4
2024-03-28 18:27:15,798 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: defer
2024-03-28 18:27:15,798 INFO    HandlerThread:9039 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-28 18:27:15,798 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: defer
2024-03-28 18:27:15,798 INFO    SenderThread:9039 [sender.py:send_request_defer():610] handle sender defer: 4
2024-03-28 18:27:15,798 INFO    SenderThread:9039 [sender.py:transition_state():614] send defer: 5
2024-03-28 18:27:15,798 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: defer
2024-03-28 18:27:15,798 INFO    HandlerThread:9039 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-28 18:27:15,798 DEBUG   SenderThread:9039 [sender.py:send():379] send: summary
2024-03-28 18:27:15,798 INFO    SenderThread:9039 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-03-28 18:27:15,798 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: defer
2024-03-28 18:27:15,798 INFO    SenderThread:9039 [sender.py:send_request_defer():610] handle sender defer: 5
2024-03-28 18:27:15,798 INFO    SenderThread:9039 [sender.py:transition_state():614] send defer: 6
2024-03-28 18:27:15,798 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: defer
2024-03-28 18:27:15,798 INFO    HandlerThread:9039 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-28 18:27:15,798 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: defer
2024-03-28 18:27:15,798 INFO    SenderThread:9039 [sender.py:send_request_defer():610] handle sender defer: 6
2024-03-28 18:27:15,800 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 18:27:15,884 INFO    SenderThread:9039 [sender.py:transition_state():614] send defer: 7
2024-03-28 18:27:15,884 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: defer
2024-03-28 18:27:15,884 INFO    HandlerThread:9039 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-28 18:27:15,885 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: defer
2024-03-28 18:27:15,885 INFO    SenderThread:9039 [sender.py:send_request_defer():610] handle sender defer: 7
2024-03-28 18:27:16,375 INFO    Thread-12 :9039 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/config.yaml
2024-03-28 18:27:16,375 INFO    Thread-12 :9039 [dir_watcher.py:_on_file_created():271] file/dir created: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/wandb-summary.json
2024-03-28 18:27:16,766 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-28 18:27:17,375 INFO    Thread-12 :9039 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/output.log
2024-03-28 18:27:17,767 INFO    SenderThread:9039 [sender.py:transition_state():614] send defer: 8
2024-03-28 18:27:17,767 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: poll_exit
2024-03-28 18:27:17,767 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: defer
2024-03-28 18:27:17,767 INFO    HandlerThread:9039 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-28 18:27:17,767 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: defer
2024-03-28 18:27:17,767 INFO    SenderThread:9039 [sender.py:send_request_defer():610] handle sender defer: 8
2024-03-28 18:27:17,767 INFO    SenderThread:9039 [job_builder.py:build():318] Attempting to build job artifact
2024-03-28 18:27:17,767 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-28 18:27:17,768 INFO    SenderThread:9039 [job_builder.py:_get_source_type():455] is repo sourced job
2024-03-28 18:27:17,783 INFO    SenderThread:9039 [job_builder.py:build():431] adding wandb-job metadata file
2024-03-28 18:27:17,800 INFO    SenderThread:9039 [sender.py:transition_state():614] send defer: 9
2024-03-28 18:27:17,800 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: poll_exit
2024-03-28 18:27:17,800 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: defer
2024-03-28 18:27:17,800 DEBUG   SenderThread:9039 [sender.py:send():379] send: artifact
2024-03-28 18:27:17,800 INFO    HandlerThread:9039 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-28 18:27:18,376 INFO    Thread-12 :9039 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/output.log
2024-03-28 18:27:18,702 INFO    wandb-upload_1:9039 [upload_job.py:push():86] Skipped uploading /home/yujustin/.local/share/wandb/artifacts/staging/tmpzl4f5yhj
2024-03-28 18:27:18,702 INFO    wandb-upload_2:9039 [upload_job.py:push():86] Skipped uploading /home/yujustin/.local/share/wandb/artifacts/staging/tmp1l0eybmw
2024-03-28 18:27:18,768 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-28 18:27:19,131 INFO    wandb-upload_0:9039 [upload_job.py:push():89] Uploaded file /tmp/tmput4tmv46/wandb-job.json
2024-03-28 18:27:20,357 INFO    SenderThread:9039 [sender.py:send_artifact():1468] sent artifact job-https___github.com_uynitsuj_DeepUL294Proj.git_DUL294P_train_gen.py - {'id': 'QXJ0aWZhY3Q6Nzc1MjYxODc3', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1MzY5MTQxMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Nzc1MTE3OTYy', 'versionIndex': 2}}}
2024-03-28 18:27:20,357 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: defer
2024-03-28 18:27:20,357 INFO    SenderThread:9039 [sender.py:send_request_defer():610] handle sender defer: 9
2024-03-28 18:27:20,357 INFO    SenderThread:9039 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-28 18:27:20,377 INFO    SenderThread:9039 [dir_watcher.py:finish():388] scan: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files
2024-03-28 18:27:20,377 INFO    SenderThread:9039 [dir_watcher.py:finish():402] scan save: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/config.yaml config.yaml
2024-03-28 18:27:20,377 INFO    SenderThread:9039 [dir_watcher.py:finish():402] scan save: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/output.log output.log
2024-03-28 18:27:20,377 INFO    SenderThread:9039 [dir_watcher.py:finish():402] scan save: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/wandb-metadata.json wandb-metadata.json
2024-03-28 18:27:20,377 INFO    SenderThread:9039 [dir_watcher.py:finish():402] scan save: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/requirements.txt requirements.txt
2024-03-28 18:27:20,377 INFO    SenderThread:9039 [dir_watcher.py:finish():402] scan save: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/conda-environment.yaml conda-environment.yaml
2024-03-28 18:27:20,378 INFO    SenderThread:9039 [dir_watcher.py:finish():402] scan save: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/wandb-summary.json wandb-summary.json
2024-03-28 18:27:20,379 INFO    SenderThread:9039 [dir_watcher.py:finish():402] scan save: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/diff.patch diff.patch
2024-03-28 18:27:20,381 INFO    SenderThread:9039 [dir_watcher.py:finish():402] scan save: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/code/DUL294P/train_gen.py code/DUL294P/train_gen.py
2024-03-28 18:27:20,381 INFO    SenderThread:9039 [sender.py:transition_state():614] send defer: 10
2024-03-28 18:27:20,381 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: poll_exit
2024-03-28 18:27:20,381 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: defer
2024-03-28 18:27:20,382 INFO    HandlerThread:9039 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-28 18:27:20,382 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: defer
2024-03-28 18:27:20,382 INFO    SenderThread:9039 [sender.py:send_request_defer():610] handle sender defer: 10
2024-03-28 18:27:20,382 INFO    SenderThread:9039 [file_pusher.py:finish():172] shutting down file pusher
2024-03-28 18:27:20,769 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-28 18:27:20,770 INFO    wandb-upload_3:9039 [upload_job.py:push():131] Uploaded file /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/conda-environment.yaml
2024-03-28 18:27:20,770 INFO    wandb-upload_2:9039 [upload_job.py:push():131] Uploaded file /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/output.log
2024-03-28 18:27:20,770 INFO    wandb-upload_0:9039 [upload_job.py:push():131] Uploaded file /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/requirements.txt
2024-03-28 18:27:20,770 INFO    wandb-upload_4:9039 [upload_job.py:push():131] Uploaded file /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/wandb-summary.json
2024-03-28 18:27:20,771 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: poll_exit
2024-03-28 18:27:20,783 INFO    wandb-upload_1:9039 [upload_job.py:push():131] Uploaded file /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/files/config.yaml
2024-03-28 18:27:20,983 INFO    Thread-11 (_thread_body):9039 [sender.py:transition_state():614] send defer: 11
2024-03-28 18:27:20,984 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: defer
2024-03-28 18:27:20,984 INFO    HandlerThread:9039 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-28 18:27:20,984 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: defer
2024-03-28 18:27:20,984 INFO    SenderThread:9039 [sender.py:send_request_defer():610] handle sender defer: 11
2024-03-28 18:27:20,984 INFO    SenderThread:9039 [file_pusher.py:join():178] waiting for file pusher
2024-03-28 18:27:20,984 INFO    SenderThread:9039 [sender.py:transition_state():614] send defer: 12
2024-03-28 18:27:20,984 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: defer
2024-03-28 18:27:20,984 INFO    HandlerThread:9039 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-28 18:27:20,984 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: defer
2024-03-28 18:27:20,984 INFO    SenderThread:9039 [sender.py:send_request_defer():610] handle sender defer: 12
2024-03-28 18:27:20,985 INFO    SenderThread:9039 [file_stream.py:finish():614] file stream finish called
2024-03-28 18:27:21,182 INFO    SenderThread:9039 [file_stream.py:finish():618] file stream finish is done
2024-03-28 18:27:21,182 INFO    SenderThread:9039 [sender.py:transition_state():614] send defer: 13
2024-03-28 18:27:21,183 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: defer
2024-03-28 18:27:21,183 INFO    HandlerThread:9039 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-28 18:27:21,183 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: defer
2024-03-28 18:27:21,183 INFO    SenderThread:9039 [sender.py:send_request_defer():610] handle sender defer: 13
2024-03-28 18:27:21,183 INFO    SenderThread:9039 [sender.py:transition_state():614] send defer: 14
2024-03-28 18:27:21,183 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: defer
2024-03-28 18:27:21,183 DEBUG   SenderThread:9039 [sender.py:send():379] send: final
2024-03-28 18:27:21,183 INFO    HandlerThread:9039 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-28 18:27:21,183 DEBUG   SenderThread:9039 [sender.py:send():379] send: footer
2024-03-28 18:27:21,183 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: defer
2024-03-28 18:27:21,183 INFO    SenderThread:9039 [sender.py:send_request_defer():610] handle sender defer: 14
2024-03-28 18:27:21,183 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-28 18:27:21,183 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: poll_exit
2024-03-28 18:27:21,184 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-28 18:27:21,184 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: poll_exit
2024-03-28 18:27:21,184 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: server_info
2024-03-28 18:27:21,184 DEBUG   SenderThread:9039 [sender.py:send_request():406] send_request: server_info
2024-03-28 18:27:21,185 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: get_summary
2024-03-28 18:27:21,185 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-28 18:27:21,185 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 18:27:21,375 INFO    MainThread:9039 [wandb_run.py:_footer_history_summary_info():3920] rendering history
2024-03-28 18:27:21,375 INFO    MainThread:9039 [wandb_run.py:_footer_history_summary_info():3952] rendering summary
2024-03-28 18:27:21,375 INFO    MainThread:9039 [wandb_run.py:_footer_sync_info():3879] logging synced files
2024-03-28 18:27:21,375 DEBUG   HandlerThread:9039 [handler.py:handle_request():146] handle_request: shutdown
2024-03-28 18:27:21,375 INFO    HandlerThread:9039 [handler.py:finish():866] shutting down handler
2024-03-28 18:27:22,184 INFO    WriterThread:9039 [datastore.py:close():296] close: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_182711-gisbaess/run-gisbaess.wandb
2024-03-28 18:27:22,375 INFO    SenderThread:9039 [sender.py:finish():1546] shutting down sender
2024-03-28 18:27:22,375 INFO    SenderThread:9039 [file_pusher.py:finish():172] shutting down file pusher
2024-03-28 18:27:22,375 INFO    SenderThread:9039 [file_pusher.py:join():178] waiting for file pusher
